Date,Day,month,Time,Timestamp,waterlvl_ijmuiden_cm,tide_direction,tide_bool,DOY,Observer name,Location [bridge name],Bridge width (m),Segment_width,Bridge_ID,segment_ID,Duration [min],Sunlight (hrs),Rainfall (mm),Rainfall Length (hr),Wind speed average (m/s),Windspeed max per hour / max wind gusts (m/s),Wind direction (°),Wind direction,PETf,PSf,EPSf,PO Hardf,PO Softf,MLf,Otherf,PET,PS,EPS,PO Hard,PO Soft,ML,Other,Total counted,Item flux [n/min],itemflux_plastic,Item flux [n/hour],Items/hour/m,,Day of the Week,Tourist numbers estimated for lockdown periods,Tourist numbers after covid,Comments,,,,
12-May-21,4,4,,,,,,132,Nona,Piet Heinkade A,16.67,5.556666667,6,1,5,11.5,0.4,0.9,3,6,266,WSW,0,0,0,36,24,0,0,0,0,0,3,2,0,0,5,1,60,60,10.79784043,,Wednesday,130,130,,,,,
12-May-21,4,4,,,,,,132,Nona,Piet Heinkade B,16.67,5.556666667,6,2,5,11.5,0.4,0.9,3,6,266,WSW,0,0,12,12,0,0,0,0,0,1,1,0,0,0,2,0.4,24,24,4.319136173,,Wednesday,130,130,,,,,
12-May-21,4,4,,,,,,132,Nona,Piet Heinkade C,16.67,5.556666667,6,3,5,11.5,0.4,0.9,3,6,266,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,130,130,,,,,
12-May-21,4,4,,,,,,132,Nona,GBB A,15.67,5.223333333,2,1,5,11.5,0.4,0.9,3,6,266,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,130,130,,,,,
12-May-21,4,4,,,,,,132,Nona,GBB B,15.67,5.223333333,2,2,5,11.5,0.4,0.9,3,6,266,WSW,0,0,0,12,24,12,0,0,0,0,1,2,1,0,4,0.8,48,48,9.189534142,,Wednesday,130,130,,,,,
12-May-21,4,4,,,,,,132,Nona,GBB C,15.67,5.223333333,2,3,5,11.5,0.4,0.9,3,6,266,WSW,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0.2,0,12,2.297383535,,Wednesday,130,130,,,,,
12-May-21,4,4,,,,,,132,Nona,Westerkanaal,14,14,1,1,10,11.5,0.4,0.9,3,6,266,WSW,0,6,30,54,66,18,30,0,1,5,9,11,3,5,34,3.4,174,204,14.57142857,,Wednesday,130,130,day before ascension day and everything slowly opening up,,,,
12-May-21,4,4,,,,,,132,Nona,Westertoegang A,14,7,3,1,5,11.5,0.4,0.9,3,6,266,WSW,0,12,0,0,12,0,0,0,1,0,0,1,0,0,2,0.4,24,24,3.428571429,,Wednesday,130,130,,,,,
12-May-21,4,4,,,,,,132,Nona,Westertoegang B,14,7,3,2,5,11.5,0.4,0.9,3,6,266,WSW,0,0,0,0,12,12,24,0,0,0,0,1,1,2,4,0.8,24,48,6.857142857,,Wednesday,130,130,,,,,
07-Jun-21,2,5,15:46,15,90,outflow,1,158,Finn Begemann,GBB A,15.67,5.223333333,2,1,5,15.3,0,0,4,8,40,NNE,0,0,0,0,48,24,12,0,0,0,0,4,2,1,7,1.4,72,84,16.08168475,,Monday,1200,575,,,,14,
07-Jun-21,2,5,15:51,15,89,outflow,1,158,Finn Begemann,GBB B,15.67,5.223333333,2,2,5,15.3,0,0,4,8,40,NNE,0,0,0,0,24,0,0,0,0,0,0,2,0,0,2,0.4,24,24,4.594767071,,Monday,1200,575,,,,14,
07-Jun-21,2,5,15:56,15,88,outflow,1,158,Finn Begemann,GBB C,15.67,5.223333333,2,3,5,15.3,0,0,4,8,40,NNE,0,0,0,0,24,0,0,0,0,0,0,2,0,0,2,0.4,24,24,4.594767071,,Monday,1200,575,,,,14,
07-Jun-21,2,5,16:51,16,74,outflow,1,158,Finn Begemann,Geldersekade,7,7,4,1,5,15.3,0,0,4,7,60,NE,0,0,0,0,0,12,0,0,0,0,0,0,1,0,1,0.2,12,12,1.714285714,,Monday,1200,575,,,,14,
07-Jun-21,2,5,16:57,16,72,outflow,1,158,Finn Begemann,Oudezijdskolkbrug,4,4,5,1,5,15.3,0,0,4,7,60,NE,0,0,0,12,0,36,12,0,0,0,1,0,3,1,5,1,48,60,15,,Monday,1200,575,,,,14,
07-Jun-21,2,5,16:31,16,81,outflow,1,158,Finn Begemann,Piet Heinkade A,16.67,5.556666667,6,1,5,15.3,0,0,4,7,60,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Monday,1200,575,,,,14,
07-Jun-21,2,5,16:36,16,79,outflow,1,158,Finn Begemann,Piet Heinkade B,16.67,5.556666667,6,2,5,15.3,0,0,4,7,60,NE,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,2.159568086,,Monday,1200,575,,,,14,
07-Jun-21,2,5,16:41,16,77,outflow,1,158,Finn Begemann,Piet Heinkade C,16.67,5.556666667,6,3,5,15.3,0,0,4,7,60,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Monday,1200,575,,,,14,
07-Jun-21,2,5,16:07,16,86,outflow,1,158,Finn Begemann,Westerkanaal,14,14,1,1,5,15.3,0,0,4,7,60,NE,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,0.857142857,,Monday,1200,575,,,,14,
07-Jun-21,2,5,16:17,16,85,outflow,1,158,Finn Begemann,Westertoegang A,14,7,3,1,5,15.3,0,0,4,7,60,NE,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,1.714285714,,Monday,1200,575,,,,14,
07-Jun-21,2,5,16:22,16,83,outflow,1,158,Finn Begemann,Westertoegang B,14,7,3,2,5,15.3,0,0,4,7,60,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Monday,1200,575,,,,14,
20-Jun-21,1,5,13:23,13,70,outflow,1,171,Finn Begemann,GBB A,15.67,5.223333333,2,1,5,6.3,16.3,2.8,3,6,300,WNW,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,2.297383535,,Sunday,1200,575,,,,14,
20-Jun-21,1,5,13:23,13,70,outflow,1,171,Finn Begemann,GBB B,15.67,5.223333333,2,2,5,6.3,16.3,2.8,3,6,300,WNW,0,0,0,0,24,12,12,0,0,0,0,2,1,1,4,0.8,36,48,9.189534142,,Sunday,1200,575,,,,14,
20-Jun-21,1,5,13:28,13,68,outflow,1,171,Finn Begemann,GBB C,15.67,5.223333333,2,3,5,6.3,16.3,2.8,3,6,300,WNW,0,0,0,12,48,0,60,0,0,0,1,4,0,5,10,2,60,120,22.97383535,,Sunday,1200,575,,,,14,
20-Jun-21,1,5,14:03,14,58,outflow,1,171,Finn Begemann,Geldersekade,7,7,4,1,5,6.3,16.3,2.8,4,7,280,W,0,0,0,0,36,12,0,0,0,0,0,3,1,0,4,0.8,48,48,6.857142857,,Sunday,1200,575,,,,14,
20-Jun-21,1,5,14:08,14,56,outflow,1,171,Finn Begemann,Oudezijdskolkbrug,4,4,5,1,5,6.3,16.3,2.8,4,7,280,W,36,0,12,0,12,0,36,3,0,1,0,1,0,3,8,1.6,60,96,24,,Sunday,1200,575,,,,14,
20-Jun-21,1,5,13:47,13,63,outflow,1,171,Finn Begemann,Piet Heinkade A,16.67,5.556666667,6,1,5,6.3,16.3,2.8,3,6,300,WNW,0,0,0,0,24,12,0,0,0,0,0,2,1,0,3,0.6,36,36,6.478704259,,Sunday,1200,575,,,,14,
20-Jun-21,1,5,13:47,13,63,outflow,1,171,Finn Begemann,Piet Heinkade B,16.67,5.556666667,6,2,5,6.3,16.3,2.8,3,6,300,WNW,0,0,0,0,24,0,0,0,0,0,0,2,0,0,2,0.4,24,24,4.319136173,,Sunday,1200,575,,,,14,
20-Jun-21,1,5,13:53,13,61,outflow,1,171,Finn Begemann,Piet Heinkade C,16.67,5.556666667,6,3,5,6.3,16.3,2.8,3,6,300,WNW,0,0,0,0,12,0,12,0,0,0,0,1,0,1,2,0.4,12,24,4.319136173,,Sunday,1200,575,,,,14,
20-Jun-21,1,5,13:13,13,71,outflow,1,171,Finn Begemann,Westerkanaal,14,14,1,1,5,6.3,16.3,2.8,3,6,300,WNW,0,0,0,36,24,24,24,0,0,0,3,2,2,2,9,1.8,84,108,7.714285714,,Sunday,1200,575,,,,14,
20-Jun-21,1,5,13:37,13,65,outflow,1,171,Finn Begemann,Westertoegang A,14,7,3,1,5,6.3,16.3,2.8,3,6,300,WNW,0,0,0,12,36,12,48,0,0,0,1,3,1,4,9,1.8,60,108,15.42857143,,Sunday,1200,575,,,,14,
20-Jun-21,1,5,13:37,13,65,outflow,1,171,Finn Begemann,Westertoegang B,14,7,3,2,5,6.3,16.3,2.8,3,6,300,WNW,0,0,0,0,60,36,48,0,0,0,0,5,3,4,12,2.4,96,144,20.57142857,,Sunday,1200,575,,,,14,
08-Jul-21,5,6,17:04,17,66,outflow,1,189,Finn Begemann,GBB A,15.67,5.223333333,2,1,5,10.1,0,0,5,8,260,WSW,0,0,0,0,60,0,12,0,0,0,0,5,0,1,6,1.2,60,72,13.78430121,,Thursday,1200,1248,,,,14,
08-Jul-21,5,6,17:09,17,64,outflow,1,189,Finn Begemann,GBB B,15.67,5.223333333,2,2,5,10.1,0,0,5,8,260,WSW,0,0,0,0,12,0,12,0,0,0,0,1,0,1,2,0.4,12,24,4.594767071,,Thursday,1200,1248,6 big foam,,,14,
08-Jul-21,5,6,17:15,17,62,outflow,1,189,Finn Begemann,GBB C,15.67,5.223333333,2,3,5,10.1,0,0,5,8,260,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Thursday,1200,1248,,,,14,
08-Jul-21,5,6,17:58,17,50,outflow,1,189,Finn Begemann,Geldersekade,7,7,4,1,5,10.1,0,0,5,8,260,WSW,0,0,0,12,24,24,36,0,0,0,1,2,2,3,8,1.6,60,96,13.71428571,,Thursday,1200,1248,super oily compared to before corona,,,14,
08-Jul-21,5,6,18:04,18,48,outflow,1,189,Finn Begemann,Oudezijdskolkbrug,4,4,5,1,5,10.1,0,0,4,7,290,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Thursday,1200,1248,almost no move,,,14,
08-Jul-21,5,6,17:38,17,56,outflow,1,189,Finn Begemann,Piet Heinkade A,16.67,5.556666667,6,1,5,10.1,0,0,5,8,260,WSW,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,2.159568086,,Thursday,1200,1248,almost no move,,,14,
08-Jul-21,5,6,17:43,17,54,outflow,1,189,Finn Begemann,Piet Heinkade B,16.67,5.556666667,6,2,5,10.1,0,0,5,8,260,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Thursday,1200,1248,almost no m ove,,,14,
08-Jul-21,5,6,17:48,17,52,outflow,1,189,Finn Begemann,Piet Heinkade C,16.67,5.556666667,6,3,5,10.1,0,0,5,8,260,WSW,0,0,0,0,24,12,12,0,0,0,0,2,1,1,4,0.8,36,48,8.638272346,,Thursday,1200,1248,almost no move,,,14,
08-Jul-21,5,6,16:54,16,69,outflow,1,189,Finn Begemann,Westerkanaal,14,14,1,1,5,10.1,0,0,6,10,280,W,0,0,0,0,24,0,12,0,0,0,0,2,0,1,3,0.6,24,36,2.571428571,,Thursday,1200,1248,huge tarpaulin,,,14,
08-Jul-21,5,6,17:23,17,60,outflow,1,189,Finn Begemann,Westertoegang A,14,7,3,1,5,10.1,0,0,5,8,260,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Thursday,1200,1248,0 move,,,14,
08-Jul-21,5,6,17:28,17,59,outflow,1,189,Finn Begemann,Westertoegang B,14,7,3,2,5,10.1,0,0,5,8,260,WSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Thursday,1200,1248,0 move,,,14,
21-Jul-21,4,6,18:00,18,20,outflow,1,202,Finn Begemann,GBB A,15.67,5.223333333,2,1,5,11.8,0,0,4,6,320,NW,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0.2,0,12,2.297383535,,Wednesday,400,1248,,,,12,
21-Jul-21,4,6,18:06,18,19,outflow,1,202,Finn Begemann,GBB B,15.67,5.223333333,2,2,5,11.8,0,0,4,6,320,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,400,1248,,,,12,
21-Jul-21,4,6,18:12,18,18,outflow,1,202,Finn Begemann,GBB C,15.67,5.223333333,2,3,5,11.8,0,0,4,6,320,NW,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,2.297383535,,Wednesday,400,1248,,,,12,
21-Jul-21,4,6,18:54,18,8,outflow,1,202,Finn Begemann,Geldersekade,7,7,4,1,5,11.8,0,0,4,6,320,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,400,1248,,,,12,
21-Jul-21,4,6,18:48,18,10,outflow,1,202,Finn Begemann,Oudezijdskolkbrug,4,4,5,1,5,11.8,0,0,4,6,320,NW,12,0,0,0,0,0,12,1,0,0,0,0,0,1,2,0.4,12,24,6,,Wednesday,400,1248,,,,12,
21-Jul-21,4,6,18:31,18,14,outflow,1,202,Finn Begemann,Piet Heinkade A,16.67,5.556666667,6,1,5,11.8,0,0,4,6,320,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,400,1248,,,,12,
21-Jul-21,4,6,18:36,18,13,outflow,1,202,Finn Begemann,Piet Heinkade B,16.67,5.556666667,6,2,5,11.8,0,0,4,6,320,NW,0,0,12,0,0,0,0,0,0,1,0,0,0,0,1,0.2,12,12,2.159568086,,Wednesday,400,1248,,,,12,
21-Jul-21,4,6,18:41,18,11,outflow,1,202,Finn Begemann,Piet Heinkade C,16.67,5.556666667,6,3,5,11.8,0,0,4,6,320,NW,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,2.159568086,,Wednesday,400,1248,,,,12,
21-Jul-21,4,6,17:48,17,22,outflow,1,202,Finn Begemann,Westerkanaal,14,14,1,1,5,11.8,0,0,4,6,300,WNW,0,12,0,12,0,0,0,0,1,0,1,0,0,0,2,0.4,24,24,1.714285714,,Wednesday,400,1248,,,,12,
21-Jul-21,4,6,18:17,18,17,outflow,1,202,Finn Begemann,Westertoegang A,14,7,3,1,5,11.8,0,0,4,6,320,NW,0,0,0,0,24,0,0,0,0,0,0,2,0,0,2,0.4,24,24,3.428571429,,Wednesday,400,1248,,,,12,
21-Jul-21,4,6,18:22,18,16,outflow,1,202,Finn Begemann,Westertoegang B,14,7,3,2,5,11.8,0,0,4,6,320,NW,0,0,0,0,12,12,0,0,0,0,0,1,1,0,2,0.4,24,24,3.428571429,,Wednesday,400,1248,,,,12,
28-Jul-21,4,6,17:22,17,-50,inflow,0,209,Finn Begemann,GBB A,15.67,5.223333333,2,1,5,5.1,4.8,1.3,11,16,240,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,400,1248,,,,34,
28-Jul-21,4,6,17:27,17,-48,inflow,0,209,Finn Begemann,GBB B,15.67,5.223333333,2,2,5,5.1,4.8,1.3,11,16,240,SW,0,0,0,12,24,0,0,0,0,0,1,2,0,0,3,0.6,36,36,6.892150606,,Wednesday,400,1248,,,,34,
28-Jul-21,4,6,17:32,17,-46,inflow,0,209,Finn Begemann,GBB C,15.67,5.223333333,2,3,5,5.1,4.8,1.3,11,16,240,SW,0,0,12,0,108,84,24,0,0,1,0,9,7,2,19,3.8,204,228,43.65028717,,Wednesday,400,1248,dead bird 2x,,,34,
28-Jul-21,4,6,18:13,18,-33,inflow,0,209,Finn Begemann,Oudezijdskolkbrug,4,4,5,1,5,5.1,4.8,1.3,11,17,230,SW,0,12,0,24,48,36,60,0,1,0,2,4,3,5,15,3,120,180,45,,Wednesday,400,1248,lots of oil layer,,,34,
28-Jul-21,4,6,17:54,17,-40,inflow,0,209,Finn Begemann,Piet Heinkade A,16.67,5.556666667,6,1,5,5.1,4.8,1.3,11,16,240,SW,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0.2,0,12,2.159568086,,Wednesday,400,1248,#,,,34,
28-Jul-21,4,6,17:59,17,-38,inflow,0,209,Finn Begemann,Piet Heinkade B,16.67,5.556666667,6,2,5,5.1,4.8,1.3,11,16,240,SW,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,2.159568086,,Wednesday,400,1248,,,,34,
28-Jul-21,4,6,18:04,18,-36,inflow,0,209,Finn Begemann,Piet Heinkade C,16.67,5.556666667,6,3,5,5.1,4.8,1.3,11,17,230,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,400,1248,,,,34,
28-Jul-21,4,6,17:12,17,-53,inflow,0,209,Finn Begemann,Westerkanaal,14,14,1,1,5,5.1,4.8,1.3,11,16,240,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,400,1248,,,,34,
28-Jul-21,4,6,17:40,17,-43,inflow,0,209,Finn Begemann,Westertoegang A,14,7,3,1,5,5.1,4.8,1.3,11,16,240,SW,0,0,12,0,12,0,0,0,0,1,0,1,0,0,2,0.4,24,24,3.428571429,,Wednesday,400,1248,baggy again,,,34,
28-Jul-21,4,6,17:45,17,-42,inflow,0,209,Finn Begemann,Westertoegang B,14,7,3,2,5,5.1,4.8,1.3,11,16,240,SW,0,0,0,0,48,12,24,0,0,0,0,4,1,2,7,1.4,60,84,12,,Wednesday,400,1248,baggy again,,,34,
25-Aug-21,4,7,16:26,16,-48,outflow,1,237,Finn Begemann,GBB A,15.67,5.223333333,2,1,5,6.4,0.1,0.2,6,9,320,NW,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,2.297383535,,Wednesday,1200,1152,wind pushin plastic along GBB away from basket,,,17,
25-Aug-21,4,7,16:31,16,-50,inflow,0,237,Finn Begemann,GBB B,15.67,5.223333333,2,2,5,6.4,0.1,0.2,6,9,320,NW,0,0,0,0,12,36,0,0,0,0,0,1,3,0,4,0.8,48,48,9.189534142,,Wednesday,1200,1152,,,,17,
25-Aug-21,4,7,16:36,16,-49,inflow,0,237,Finn Begemann,GBB C,15.67,5.223333333,2,3,5,6.4,0.1,0.2,6,9,320,NW,0,0,0,0,48,12,12,0,0,0,0,4,1,1,6,1.2,60,72,13.78430121,,Wednesday,1200,1152,weak bubbles all the way at the right looking towards IJ letting debris through,,,17,
25-Aug-21,4,7,17:23,17,-36,inflow,0,237,Finn Begemann,Geldersekade,7,7,4,1,5,6.4,0.1,0.2,5,8,320,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,1152,flow to AMS bc wind,,,17,
25-Aug-21,4,7,17:17,17,-37,inflow,0,237,Finn Begemann,Oudezijdskolkbrug,4,4,5,1,5,6.4,0.1,0.2,5,8,320,NW,0,0,0,0,0,0,24,0,0,0,0,0,0,2,2,0.4,0,24,6,,Wednesday,1200,1152,still,,,17,
25-Aug-21,4,7,16:58,16,-43,inflow,0,237,Finn Begemann,Piet Heinkade A,16.67,5.556666667,6,1,5,6.4,0.1,0.2,6,9,320,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,1152,little movement,,,17,
25-Aug-21,4,7,17:03,17,-41,inflow,0,237,Finn Begemann,Piet Heinkade B,16.67,5.556666667,6,2,5,6.4,0.1,0.2,5,8,320,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,1152,little movement,,,17,
25-Aug-21,4,7,17:08,17,-40,inflow,0,237,Finn Begemann,Piet Heinkade C,16.67,5.556666667,6,3,5,6.4,0.1,0.2,5,8,320,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,1152,little movement,,,17,
25-Aug-21,4,7,16:16,16,-47,inflow,0,237,Finn Begemann,Westerkanaal,14,14,1,1,5,6.4,0.1,0.2,6,9,320,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,1152,flow to AMS bc wind,,,17,
25-Aug-21,4,7,16:44,16,-46,outflow,1,237,Finn Begemann,Westertoegang A,14,7,3,1,5,6.4,0.1,0.2,6,9,320,NW,0,0,0,0,48,48,0,0,0,0,0,4,4,0,8,1.6,96,96,13.71428571,,Wednesday,1200,1152,almost still slightly sideways,,,17,
25-Aug-21,4,7,16:49,16,-44,outflow,1,237,Finn Begemann,Westertoegang B,14,7,3,2,5,6.4,0.1,0.2,6,9,320,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,1152,almost still slightly sideways,,,17,
08-Sep-21,4,8,15:31,15,-53,inflow,0,251,Finn Begemann,GBB A,15.67,5.223333333,2,1,5,12.2,0,0,4,7,130,ESE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,725,no flow,,,13,
08-Sep-21,4,8,15:31,15,-53,inflow,0,251,Finn Begemann,GBB B,15.67,5.223333333,2,2,5,12.2,0,0,4,7,130,ESE,0,12,0,0,12,0,0,0,1,0,0,1,0,0,2,0.4,24,24,4.594767071,,Wednesday,1200,725,no flow,,,13,
08-Sep-21,4,8,15:37,15,-52,inflow,0,251,Finn Begemann,GBB C,15.67,5.223333333,2,3,5,12.2,0,0,4,7,130,ESE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,725,no flow,,,13,
08-Sep-21,4,8,16:11,16,-42,inflow,0,251,Finn Begemann,Geldersekade,7,7,4,1,5,12.2,0,0,4,7,130,ESE,0,0,0,12,36,0,0,0,0,0,1,3,0,0,4,0.8,48,48,6.857142857,,Wednesday,1200,725,,,,13,
08-Sep-21,4,8,16:11,16,-42,inflow,0,251,Finn Begemann,Oudezijdskolkbrug,4,4,5,1,5,12.2,0,0,4,7,130,ESE,0,0,0,0,24,0,0,0,0,0,0,2,0,0,2,0.4,24,24,6,,Wednesday,1200,725,,,,13,
08-Sep-21,4,8,15:56,15,-47,inflow,0,251,Finn Begemann,Piet Heinkade A,16.67,5.556666667,6,1,5,12.2,0,0,4,7,130,ESE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,725,,,,13,
08-Sep-21,4,8,15:56,15,-47,inflow,0,251,Finn Begemann,Piet Heinkade B,16.67,5.556666667,6,2,5,12.2,0,0,4,7,130,ESE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,725,,,,13,
08-Sep-21,4,8,16:02,16,-44,inflow,0,251,Finn Begemann,Piet Heinkade C,16.67,5.556666667,6,3,5,12.2,0,0,4,7,130,ESE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,725,,,,13,
08-Sep-21,4,8,15:20,15,-54,outflow,1,251,Finn Begemann,Westerkanaal,14,14,1,1,5,12.2,0,0,4,7,130,ESE,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,0.857142857,,Wednesday,1200,725,,,,13,
08-Sep-21,4,8,15:45,15,-50,inflow,0,251,Finn Begemann,Westertoegang A,14,7,3,1,5,12.2,0,0,4,7,130,ESE,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0.2,12,12,1.714285714,,Wednesday,1200,725,,,,13,
08-Sep-21,4,8,15:45,15,-50,inflow,0,251,Finn Begemann,Westertoegang B,14,7,3,2,5,12.2,0,0,4,7,130,ESE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,725,,,,13,
15-Sep-21,4,8,11:01,11,73,inflow,0,258,Finn Begemann,GBB A,15.67,5.223333333,2,1,5,0.6,0,0,4,6,230,SW,0,0,0,0,24,0,0,0,0,0,0,2,0,0,2,0.4,24,24,4.594767071,,Wednesday,1200,725,,,,19,
15-Sep-21,4,8,11:11,11,70,outflow,1,258,Finn Begemann,GBB B,15.67,5.223333333,2,2,5,0.6,0,0,4,6,230,SW,0,0,0,0,0,12,12,0,0,0,0,0,1,1,2,0.4,12,24,4.594767071,,Wednesday,1200,725,,,,19,
15-Sep-21,4,8,11:21,11,67,outflow,1,258,Finn Begemann,GBB C,15.67,5.223333333,2,3,5,0.6,0,0,4,6,230,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,725,,,,19,
15-Sep-21,4,8,11:01,11,73,inflow,0,258,Finn Begemann,GBB A,15.67,5.223333333,2,1,5,0.6,0,0,4,6,230,SW,0,12,0,0,12,0,0,0,1,0,0,1,0,0,2,0.4,24,24,4.594767071,,Wednesday,1200,725,,,,19,
15-Sep-21,4,8,11:11,11,70,outflow,1,258,Finn Begemann,GBB B,15.67,5.223333333,2,2,5,0.6,0,0,4,6,230,SW,0,0,0,0,0,12,12,0,0,0,0,0,1,1,2,0.4,12,24,4.594767071,,Wednesday,1200,725,,,,19,
15-Sep-21,4,8,11:21,11,67,outflow,1,258,Finn Begemann,GBB C,15.67,5.223333333,2,3,5,0.6,0,0,4,6,230,SW,0,0,0,0,0,12,0,0,0,0,0,0,1,0,1,0.2,12,12,2.297383535,,Wednesday,1200,725,,,,19,
15-Sep-21,4,8,12:56,12,,outflow,1,258,Finn Begemann,Geldersekade,7,7,4,1,5,0.6,0,0,4,6,280,W,0,0,0,0,12,12,0,0,0,0,0,1,1,0,2,0.4,24,24,3.428571429,,Wednesday,1200,725,almost no flow,,,19,
15-Sep-21,4,8,12:56,12,,outflow,1,258,Finn Begemann,Geldersekade,7,7,4,1,5,0.6,0,0,4,6,280,W,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0.2,0,12,1.714285714,,Wednesday,1200,725,almost no flow,,,19,
15-Sep-21,4,8,12:45,12,,outflow,1,258,Finn Begemann,Oudezijdskolkbrug,4,4,5,1,5,0.6,0,0,4,6,280,W,12,0,12,0,36,36,96,1,0,1,0,3,3,8,16,3.2,96,192,48,,Wednesday,1200,725,,,,19,
15-Sep-21,4,8,12:45,12,,outflow,1,258,Finn Begemann,Oudezijdskolkbrug,4,4,5,1,5,0.6,0,0,4,6,280,W,12,0,0,12,96,144,204,1,0,0,1,8,12,17,39,7.8,264,468,117,,Wednesday,1200,725,,,,19,
15-Sep-21,4,8,12:10,12,,outflow,1,258,Finn Begemann,Piet Heinkade A,16.67,5.556666667,6,1,5,0.6,0,0,4,6,280,W,0,0,0,0,0,12,24,0,0,0,0,0,1,2,3,0.6,12,36,6.478704259,,Wednesday,1200,725,,,,19,
15-Sep-21,4,8,12:20,12,,outflow,1,258,Finn Begemann,Piet Heinkade B,16.67,5.556666667,6,2,5,0.6,0,0,4,6,280,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,725,,,,19,
15-Sep-21,4,8,12:30,12,,outflow,1,258,Finn Begemann,Piet Heinkade C,16.67,5.556666667,6,3,5,0.6,0,0,4,6,280,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,725,,,,19,
15-Sep-21,4,8,12:10,12,,outflow,1,258,Finn Begemann,Piet Heinkade A,16.67,5.556666667,6,1,5,0.6,0,0,4,6,280,W,0,0,0,0,0,12,24,0,0,0,0,0,1,2,3,0.6,12,36,6.478704259,,Wednesday,1200,725,,,,19,
15-Sep-21,4,8,12:20,12,,outflow,1,258,Finn Begemann,Piet Heinkade B,16.67,5.556666667,6,2,5,0.6,0,0,4,6,280,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Wednesday,1200,725,,,,19,
